timestep,opponent,winrate,mean_ep_reward,sample_count
7913472,castle_defense_p1_v27,0.6429,269.27,14
7913472,castle_defense_p1_v27_last,0.6667,219.71,18
7913472,castle_defense_p1_v3,0.1905,224.86,21
7913472,castle_defense_p1_v4,0.1176,228.63,17
7913472,castle_defense_p1_v7,0.125,280.3,16
7913472,v28_snap_20260726_005800,0.7059,229.14,17
7913472,v28_snap_20260726_012419,0.6364,235.2,22
7913472,v28_snap_20260726_015042,0.8636,239.81,22
7913472,v28_snap_20260726_021730,0.8333,258.44,18
7913472,v28_snap_20260726_024418,0.5714,212.31,21
7913472,v28_snap_20260726_031048,1.0,256.45,13
7913472,v28_snap_20260726_033659,0.95,258.0,20
7913472,v28_snap_20260726_040326,0.7368,236.09,19
7913472,v28_snap_20260726_043005,0.8,220.74,20
7913472,v28_snap_20260726_045639,0.8333,223.45,18
7913472,v29_snap_20260726_135657,0.7368,240.1,19
7913472,v29_snap_20260726_142419,0.5,261.98,16
7913472,v29_snap_20260726_145116,0.5882,219.83,17
7913472,v29_snap_20260726_151811,0.6364,253.44,11
7913472,v29_snap_20260726_154531,0.6923,254.06,13
7913472,v29_snap_20260726_161220,0.6,236.52,20
7913472,v29_snap_20260726_163913,0.75,220.7,16
7913472,v29_snap_20260726_170553,0.7143,246.57,14
7913472,v29_snap_20260726_173235,0.625,261.05,16
7913472,v29_snap_20260726_175905,0.6923,266.88,13
7913472,v30_floortest_8M,0.5455,250.86,11
7913472,v30_snap_20260727_103227,0.6667,242.35,18
7913472,v30_snap_20260727_110006,0.4286,278.78,14
7913472,v30_snap_20260727_112801,0.6316,238.19,19
7913472,v30_snap_20260727_115518,0.5294,196.81,17
7913472,v30_snap_20260727_122239,0.6,262.51,20
7913472,v30_snap_20260727_125007,0.5556,266.11,18
7913472,v30_snap_20260727_131754,0.5,242.22,16
7913472,v30_snap_20260727_134517,0.4615,229.56,13
7913472,v30_snap_20260727_141243,0.0833,215.32,12
7913472,v30_snap_20260727_144030,0.75,241.51,20
8028160,Anti-Spam Bot,0.2299,243.6,274
8028160,Heuristic Bot,0.064,356.9,500
8028160,Random Dummy,0.507,233.79,284
8028160,Self-Play,0.496,349.87,500
8028160,Spam Bot T1,0.6455,244.52,268
8028160,Spam Bot T2,0.7846,236.31,65
8028160,Spam Bot T3,0.7188,236.91,32
8028160,Spam Bot T4,0.4167,248.69,24
8028160,Spam Bot T5,0.3667,241.43,30
8028160,Spam Bot T6,0.6364,255.71,33
8028160,Spam Bot T7,0.55,277.49,20
8028160,Spam Bot T8,0.4062,204.92,32
8028160,castle_defense_p1_v14,0.5789,300.6,19
8028160,castle_defense_p1_v16,0.5,215.85,20
8028160,castle_defense_p1_v20,0.381,281.11,21
8028160,castle_defense_p1_v21,0.4286,228.16,21
8028160,castle_defense_p1_v22,0.75,233.86,8
8028160,castle_defense_p1_v23,0.3182,221.59,22
8028160,castle_defense_p1_v25,0.4286,253.52,14
8028160,castle_defense_p1_v25_bc,0.55,216.66,20
8028160,castle_defense_p1_v27,0.6429,269.27,14
8028160,castle_defense_p1_v27_last,0.6667,219.71,18
8028160,castle_defense_p1_v3,0.1905,224.86,21
8028160,castle_defense_p1_v4,0.1176,228.63,17
8028160,castle_defense_p1_v7,0.1176,284.05,17
8028160,v28_snap_20260726_005800,0.7059,229.14,17
8028160,v28_snap_20260726_012419,0.6087,239.93,23
8028160,v28_snap_20260726_015042,0.8636,239.81,22
8028160,v28_snap_20260726_021730,0.8333,258.44,18
8028160,v28_snap_20260726_024418,0.5714,212.31,21
8028160,v28_snap_20260726_031048,1.0,262.71,14
8028160,v28_snap_20260726_033659,0.95,258.0,20
8028160,v28_snap_20260726_040326,0.75,241.49,20
8028160,v28_snap_20260726_043005,0.8,220.74,20
8028160,v28_snap_20260726_045639,0.8333,223.45,18
8028160,v29_snap_20260726_135657,0.7368,240.1,19
8028160,v29_snap_20260726_142419,0.5,261.98,16
8028160,v29_snap_20260726_145116,0.5882,219.83,17
8028160,v29_snap_20260726_151811,0.6667,260.99,12
8028160,v29_snap_20260726_154531,0.6923,254.06,13
8028160,v29_snap_20260726_161220,0.6,236.52,20
8028160,v29_snap_20260726_163913,0.75,220.7,16
8028160,v29_snap_20260726_170553,0.7143,246.57,14
8028160,v29_snap_20260726_173235,0.625,261.05,16
8028160,v29_snap_20260726_175905,0.6923,266.88,13
8028160,v30_floortest_8M,0.5455,250.86,11
8028160,v30_snap_20260727_103227,0.6842,247.7,19
8028160,v30_snap_20260727_110006,0.5,286.94,16
8028160,v30_snap_20260727_112801,0.6316,238.19,19
8028160,v30_snap_20260727_115518,0.5294,196.81,17
8028160,v30_snap_20260727_122239,0.6364,269.92,22
8028160,v30_snap_20260727_125007,0.6,273.9,20
8028160,v30_snap_20260727_131754,0.5,242.22,16
8028160,v30_snap_20260727_134517,0.4615,229.56,13
8028160,v30_snap_20260727_141243,0.0833,215.32,12
8028160,v30_snap_20260727_144030,0.75,241.51,20
8142848,Anti-Spam Bot,0.2283,244.48,276
8142848,Heuristic Bot,0.064,359.08,500
8142848,Random Dummy,0.5052,235.16,287
8142848,Self-Play,0.496,346.83,500
8142848,Spam Bot T1,0.6507,246.28,272
8142848,Spam Bot T2,0.7846,236.31,65
8142848,Spam Bot T3,0.7188,236.91,32
8142848,Spam Bot T4,0.4167,248.69,24
8142848,Spam Bot T5,0.3667,241.43,30
8142848,Spam Bot T6,0.6364,255.71,33
8142848,Spam Bot T7,0.5714,281.62,21
8142848,Spam Bot T8,0.3939,209.74,33
8142848,castle_defense_p1_v14,0.5789,300.6,19
8142848,castle_defense_p1_v16,0.5,215.85,20
8142848,castle_defense_p1_v20,0.381,281.11,21
8142848,castle_defense_p1_v21,0.4286,228.16,21
8142848,castle_defense_p1_v22,0.75,233.86,8
8142848,castle_defense_p1_v23,0.3182,221.59,22
8142848,castle_defense_p1_v25,0.4286,253.52,14
8142848,castle_defense_p1_v25_bc,0.55,216.66,20
8142848,castle_defense_p1_v27,0.6429,269.27,14
8142848,castle_defense_p1_v27_last,0.6667,219.71,18
8142848,castle_defense_p1_v3,0.1905,224.86,21
8142848,castle_defense_p1_v4,0.1176,228.63,17
8142848,castle_defense_p1_v7,0.1176,284.05,17
8142848,v28_snap_20260726_005800,0.7059,229.14,17
8142848,v28_snap_20260726_012419,0.6087,239.93,23
8142848,v28_snap_20260726_015042,0.8636,239.81,22
8142848,v28_snap_20260726_021730,0.8333,258.44,18
8142848,v28_snap_20260726_024418,0.5714,212.31,21
8142848,v28_snap_20260726_031048,1.0,262.71,14
8142848,v28_snap_20260726_033659,0.95,258.0,20
8142848,v28_snap_20260726_040326,0.75,241.49,20
8142848,v28_snap_20260726_043005,0.8095,227.57,21
8142848,v28_snap_20260726_045639,0.8421,230.85,19
8142848,v29_snap_20260726_135657,0.7368,240.1,19
8142848,v29_snap_20260726_142419,0.5,261.98,16
8142848,v29_snap_20260726_145116,0.5882,219.83,17
8142848,v29_snap_20260726_151811,0.6667,260.99,12
8142848,v29_snap_20260726_154531,0.6923,254.06,13
8142848,v29_snap_20260726_161220,0.5714,242.59,21
8142848,v29_snap_20260726_163913,0.75,220.7,16
8142848,v29_snap_20260726_170553,0.7143,246.57,14
8142848,v29_snap_20260726_173235,0.625,261.05,16
8142848,v29_snap_20260726_175905,0.6923,266.88,13
8142848,v30_floortest_8M,0.5455,250.86,11
8142848,v30_snap_20260727_103227,0.6842,247.7,19
8142848,v30_snap_20260727_110006,0.4706,291.48,17
8142848,v30_snap_20260727_112801,0.6316,238.19,19
8142848,v30_snap_20260727_115518,0.5294,196.81,17
8142848,v30_snap_20260727_122239,0.6364,269.92,22
8142848,v30_snap_20260727_125007,0.6,273.9,20
8142848,v30_snap_20260727_131754,0.4706,249.39,17
8142848,v30_snap_20260727_134517,0.4615,229.56,13
8142848,v30_snap_20260727_141243,0.0769,226.77,13
8142848,v30_snap_20260727_144030,0.75,241.51,20
8257536,Anti-Spam Bot,0.242,245.32,281
8257536,Heuristic Bot,0.068,352.76,500
8257536,Random Dummy,0.5153,236.7,295
8257536,Self-Play,0.516,329.78,500
8257536,Spam Bot T1,0.6584,247.74,281
8257536,Spam Bot T2,0.7941,238.77,68
8257536,Spam Bot T3,0.7273,238.58,33
8257536,Spam Bot T4,0.4167,248.69,24
8257536,Spam Bot T5,0.3667,241.43,30
8257536,Spam Bot T6,0.6471,256.78,34
8257536,Spam Bot T7,0.5714,281.62,21
8257536,Spam Bot T8,0.3939,209.74,33
8257536,castle_defense_p1_v14,0.5789,300.6,19
8257536,castle_defense_p1_v16,0.5,215.85,20
8257536,castle_defense_p1_v20,0.381,281.11,21
8257536,castle_defense_p1_v21,0.4286,228.16,21
8257536,castle_defense_p1_v22,0.75,233.86,8
8257536,castle_defense_p1_v23,0.3182,221.59,22
8257536,castle_defense_p1_v25,0.4286,253.52,14
8257536,castle_defense_p1_v25_bc,0.5238,220.25,21
8257536,castle_defense_p1_v27,0.6,270.79,15
8257536,castle_defense_p1_v27_last,0.6667,219.71,18
8257536,castle_defense_p1_v3,0.1905,224.86,21
8257536,castle_defense_p1_v4,0.1176,228.63,17
8257536,castle_defense_p1_v7,0.1176,284.05,17
8257536,v28_snap_20260726_005800,0.7059,229.14,17
8257536,v28_snap_20260726_012419,0.5833,242.11,24
8257536,v28_snap_20260726_015042,0.8636,239.81,22
8257536,v28_snap_20260726_021730,0.8421,260.21,19
8257536,v28_snap_20260726_024418,0.5714,212.31,21
8257536,v28_snap_20260726_031048,1.0,262.71,14
8257536,v28_snap_20260726_033659,0.95,258.0,20
8257536,v28_snap_20260726_040326,0.75,241.49,20
8257536,v28_snap_20260726_043005,0.8095,227.57,21
8257536,v28_snap_20260726_045639,0.8421,230.85,19
8257536,v29_snap_20260726_135657,0.75,242.7,20
8257536,v29_snap_20260726_142419,0.5,261.98,16
8257536,v29_snap_20260726_145116,0.5882,219.83,17
8257536,v29_snap_20260726_151811,0.6667,260.99,12
8257536,v29_snap_20260726_154531,0.6923,254.06,13
8257536,v29_snap_20260726_161220,0.5714,242.59,21
8257536,v29_snap_20260726_163913,0.7647,224.9,17
8257536,v29_snap_20260726_170553,0.7143,246.57,14
8257536,v29_snap_20260726_173235,0.625,261.05,16
8257536,v29_snap_20260726_175905,0.6923,266.88,13
8257536,v30_floortest_8M,0.5455,250.86,11
8257536,v30_snap_20260727_103227,0.6842,247.7,19
8257536,v30_snap_20260727_110006,0.4706,291.48,17
8257536,v30_snap_20260727_112801,0.6316,238.19,19
8257536,v30_snap_20260727_115518,0.5294,196.81,17
8257536,v30_snap_20260727_122239,0.6364,269.92,22
8257536,v30_snap_20260727_125007,0.5714,274.77,21
8257536,v30_snap_20260727_131754,0.5,251.76,18
8257536,v30_snap_20260727_134517,0.4615,229.56,13
8257536,v30_snap_20260727_141243,0.0714,231.43,14
8257536,v30_snap_20260727_144030,0.75,241.51,20
8372224,Anti-Spam Bot,0.2509,245.64,287
8372224,Heuristic Bot,0.08,344.23,500
8372224,Random Dummy,0.5082,237.48,305
8372224,Self-Play,0.528,309.87,500
8372224,Spam Bot T1,0.6608,247.97,286
8372224,Spam Bot T2,0.7941,238.77,68
8372224,Spam Bot T3,0.7273,238.58,33
8372224,Spam Bot T4,0.4,249.16,25
8372224,Spam Bot T5,0.3667,241.43,30
8372224,Spam Bot T6,0.6286,256.89,35
8372224,Spam Bot T7,0.5714,281.62,21
8372224,Spam Bot T8,0.3824,211.24,34
8372224,castle_defense_p1_v14,0.5789,300.6,19
8372224,castle_defense_p1_v16,0.4762,217.98,21
8372224,castle_defense_p1_v20,0.381,281.11,21
8372224,castle_defense_p1_v21,0.4286,228.16,21
8372224,castle_defense_p1_v22,0.75,233.86,8
8372224,castle_defense_p1_v23,0.3182,221.59,22
8372224,castle_defense_p1_v25,0.4286,253.52,14
8372224,castle_defense_p1_v25_bc,0.5238,220.25,21
8372224,castle_defense_p1_v27,0.6,270.79,15
8372224,castle_defense_p1_v27_last,0.6667,219.71,18
8372224,castle_defense_p1_v3,0.1905,224.86,21
8372224,castle_defense_p1_v4,0.1176,228.63,17
8372224,castle_defense_p1_v7,0.1176,284.05,17
8372224,v28_snap_20260726_005800,0.7059,229.14,17
8372224,v28_snap_20260726_012419,0.5926,244.16,27
8372224,v28_snap_20260726_015042,0.8636,239.81,22
8372224,v28_snap_20260726_021730,0.8421,260.21,19
8372224,v28_snap_20260726_024418,0.5714,212.31,21
8372224,v28_snap_20260726_031048,1.0,262.71,14
8372224,v28_snap_20260726_033659,0.9524,258.12,21
8372224,v28_snap_20260726_040326,0.7619,242.4,21
8372224,v28_snap_20260726_043005,0.8095,227.57,21
8372224,v28_snap_20260726_045639,0.8421,230.85,19
8372224,v29_snap_20260726_135657,0.75,242.7,20
8372224,v29_snap_20260726_142419,0.5,261.98,16
8372224,v29_snap_20260726_145116,0.5882,219.83,17
8372224,v29_snap_20260726_151811,0.6667,260.99,12
8372224,v29_snap_20260726_154531,0.6923,254.06,13
8372224,v29_snap_20260726_161220,0.5714,242.59,21
8372224,v29_snap_20260726_163913,0.7647,224.9,17
8372224,v29_snap_20260726_170553,0.7143,246.57,14
8372224,v29_snap_20260726_173235,0.625,261.05,16
8372224,v29_snap_20260726_175905,0.6923,266.88,13
8372224,v30_floortest_8M,0.5455,250.86,11
8372224,v30_snap_20260727_103227,0.6842,247.7,19
8372224,v30_snap_20260727_110006,0.4706,291.48,17
8372224,v30_snap_20260727_112801,0.6,239.31,20
8372224,v30_snap_20260727_115518,0.5294,196.81,17
8372224,v30_snap_20260727_122239,0.6364,269.92,22
8372224,v30_snap_20260727_125007,0.5909,274.12,22
8372224,v30_snap_20260727_131754,0.5,251.76,18
8372224,v30_snap_20260727_134517,0.4286,231.78,14
8372224,v30_snap_20260727_141243,0.0714,231.43,14
8372224,v30_snap_20260727_144030,0.6818,243.25,22
8486912,Anti-Spam Bot,0.2534,246.22,292
8486912,Heuristic Bot,0.092,334.4,500
8486912,Random Dummy,0.508,238.29,311
8486912,Self-Play,0.544,305.79,500
8486912,Spam Bot T1,0.6586,248.4,290
8486912,Spam Bot T2,0.7941,238.77,68
8486912,Spam Bot T3,0.7353,239.78,34
8486912,Spam Bot T4,0.4074,251.4,27
8486912,Spam Bot T5,0.3667,241.43,30
8486912,Spam Bot T6,0.6286,256.89,35
8486912,Spam Bot T7,0.5714,281.62,21
8486912,Spam Bot T8,0.3824,211.24,34
8486912,castle_defense_p1_v14,0.6,299.54,20
8486912,castle_defense_p1_v16,0.5,220.77,22
8486912,castle_defense_p1_v20,0.381,281.11,21
8486912,castle_defense_p1_v21,0.4286,228.16,21
8486912,castle_defense_p1_v22,0.75,233.86,8
8486912,castle_defense_p1_v23,0.3182,221.59,22
8486912,castle_defense_p1_v25,0.4286,253.52,14
8486912,castle_defense_p1_v25_bc,0.5238,220.25,21
8486912,castle_defense_p1_v27,0.5625,271.33,16
8486912,castle_defense_p1_v27_last,0.6667,219.71,18
8486912,castle_defense_p1_v3,0.1905,224.86,21
8486912,castle_defense_p1_v4,0.1176,228.63,17
8486912,castle_defense_p1_v7,0.1176,284.05,17
8486912,v28_snap_20260726_005800,0.7059,229.14,17
8486912,v28_snap_20260726_012419,0.5926,244.16,27
8486912,v28_snap_20260726_015042,0.8636,239.81,22
8486912,v28_snap_20260726_021730,0.8421,260.21,19
8486912,v28_snap_20260726_024418,0.5455,215.36,22
8486912,v28_snap_20260726_031048,1.0,262.71,14
8486912,v28_snap_20260726_033659,0.9545,259.09,22
8486912,v28_snap_20260726_040326,0.7619,242.4,21
8486912,v28_snap_20260726_043005,0.8095,227.57,21
8486912,v28_snap_20260726_045639,0.8421,230.85,19
8486912,v29_snap_20260726_135657,0.75,242.7,20
8486912,v29_snap_20260726_142419,0.5,261.98,16
8486912,v29_snap_20260726_145116,0.5882,219.83,17
8486912,v29_snap_20260726_151811,0.6667,260.99,12
8486912,v29_snap_20260726_154531,0.6923,254.06,13
8486912,v29_snap_20260726_161220,0.5714,242.59,21
8486912,v29_snap_20260726_163913,0.7778,227.93,18
8486912,v29_snap_20260726_170553,0.7143,246.57,14
8486912,v29_snap_20260726_173235,0.625,261.05,16
8486912,v29_snap_20260726_175905,0.7143,267.78,14
8486912,v30_floortest_8M,0.5455,250.86,11
8486912,v30_snap_20260727_103227,0.6842,247.7,19
8486912,v30_snap_20260727_110006,0.4444,290.81,18
8486912,v30_snap_20260727_112801,0.6,239.31,20
8486912,v30_snap_20260727_115518,0.5294,196.81,17
8486912,v30_snap_20260727_122239,0.6364,269.92,22
8486912,v30_snap_20260727_125007,0.6087,274.36,23
8486912,v30_snap_20260727_131754,0.4737,253.22,19
8486912,v30_snap_20260727_134517,0.4286,231.78,14
8486912,v30_snap_20260727_141243,0.0714,231.43,14
8486912,v30_snap_20260727_144030,0.6818,243.25,22
8601600,Anti-Spam Bot,0.2533,246.75,300
8601600,Heuristic Bot,0.092,329.55,500
8601600,Random Dummy,0.5127,238.56,314
8601600,Self-Play,0.532,307.28,500
8601600,Spam Bot T1,0.6589,248.94,299
8601600,Spam Bot T2,0.7941,238.77,68
8601600,Spam Bot T3,0.7429,240.53,35
8601600,Spam Bot T4,0.4286,251.93,28
8601600,Spam Bot T5,0.3667,241.43,30
8601600,Spam Bot T6,0.6286,256.89,35
8601600,Spam Bot T7,0.5714,281.62,21
8601600,Spam Bot T8,0.3824,211.24,34
8601600,castle_defense_p1_v14,0.6,299.54,20
8601600,castle_defense_p1_v16,0.5,220.77,22
8601600,castle_defense_p1_v20,0.381,281.11,21
8601600,castle_defense_p1_v21,0.4286,228.16,21
8601600,castle_defense_p1_v22,0.75,233.86,8
8601600,castle_defense_p1_v23,0.3182,221.59,22
8601600,castle_defense_p1_v25,0.4286,253.52,14
8601600,castle_defense_p1_v25_bc,0.5238,220.25,21
8601600,castle_defense_p1_v27,0.5625,271.33,16
8601600,castle_defense_p1_v27_last,0.6667,219.71,18
8601600,castle_defense_p1_v3,0.1818,226.74,22
8601600,castle_defense_p1_v4,0.1111,230.71,18
8601600,castle_defense_p1_v7,0.1667,283.06,18
8601600,v28_snap_20260726_005800,0.7222,231.2,18
8601600,v28_snap_20260726_012419,0.5714,244.94,28
8601600,v28_snap_20260726_015042,0.8636,239.81,22
8601600,v28_snap_20260726_021730,0.8421,260.21,19
8601600,v28_snap_20260726_024418,0.5217,217.57,23
8601600,v28_snap_20260726_031048,1.0,262.94,15
8601600,v28_snap_20260726_033659,0.9545,259.09,22
8601600,v28_snap_20260726_040326,0.7619,242.4,21
8601600,v28_snap_20260726_043005,0.8095,227.57,21
8601600,v28_snap_20260726_045639,0.8421,230.85,19
8601600,v29_snap_20260726_135657,0.75,242.7,20
8601600,v29_snap_20260726_142419,0.5,261.98,16
8601600,v29_snap_20260726_145116,0.5882,219.83,17
8601600,v29_snap_20260726_151811,0.6667,260.99,12
8601600,v29_snap_20260726_154531,0.6923,254.06,13
8601600,v29_snap_20260726_161220,0.5714,242.59,21
8601600,v29_snap_20260726_163913,0.7778,227.93,18
8601600,v29_snap_20260726_170553,0.75,249.02,16
8601600,v29_snap_20260726_173235,0.6471,261.35,17
8601600,v29_snap_20260726_175905,0.7143,267.78,14
8601600,v30_floortest_8M,0.5455,250.86,11
8601600,v30_snap_20260727_103227,0.6842,247.7,19
8601600,v30_snap_20260727_110006,0.4444,290.81,18
8601600,v30_snap_20260727_112801,0.6,239.31,20
8601600,v30_snap_20260727_115518,0.5556,200.67,18
8601600,v30_snap_20260727_122239,0.6364,269.92,22
8601600,v30_snap_20260727_125007,0.6,273.7,25
8601600,v30_snap_20260727_131754,0.4737,253.22,19
8601600,v30_snap_20260727_134517,0.4286,231.78,14
8601600,v30_snap_20260727_141243,0.0714,231.43,14
8601600,v30_snap_20260727_144030,0.6818,243.25,22
8716288,Anti-Spam Bot,0.2541,247.78,307
8716288,Heuristic Bot,0.098,320.23,500
8716288,Random Dummy,0.5172,239.4,319
8716288,Self-Play,0.53,301.71,500
8716288,Spam Bot T1,0.66,249.08,300
8716288,Spam Bot T2,0.8,240.29,70
8716288,Spam Bot T3,0.7222,241.96,36
8716288,Spam Bot T4,0.4286,251.93,28
8716288,Spam Bot T5,0.3636,246.02,33
8716288,Spam Bot T6,0.6111,257.86,36
8716288,Spam Bot T7,0.5714,281.62,21
8716288,Spam Bot T8,0.3824,211.24,34
8716288,castle_defense_p1_v14,0.6,299.54,20
8716288,castle_defense_p1_v16,0.5,220.77,22
8716288,castle_defense_p1_v20,0.381,281.11,21
8716288,castle_defense_p1_v21,0.4286,228.16,21
8716288,castle_defense_p1_v22,0.75,233.86,8
8716288,castle_defense_p1_v23,0.3043,224.66,23
8716288,castle_defense_p1_v25,0.4286,253.52,14
8716288,castle_defense_p1_v25_bc,0.5238,220.25,21
8716288,castle_defense_p1_v27,0.5625,271.33,16
8716288,castle_defense_p1_v27_last,0.6667,219.71,18
8716288,castle_defense_p1_v3,0.2174,229.57,23
8716288,castle_defense_p1_v4,0.1111,230.71,18
8716288,castle_defense_p1_v7,0.1667,283.06,18
8716288,v28_snap_20260726_005800,0.7222,231.2,18
8716288,v28_snap_20260726_012419,0.5862,246.57,29
8716288,v28_snap_20260726_015042,0.8636,239.81,22
8716288,v28_snap_20260726_021730,0.8095,263.24,21
8716288,v28_snap_20260726_024418,0.5217,217.57,23
8716288,v28_snap_20260726_031048,1.0,262.94,15
8716288,v28_snap_20260726_033659,0.9545,259.09,22
8716288,v28_snap_20260726_040326,0.7619,242.4,21
8716288,v28_snap_20260726_043005,0.7826,233.17,23
8716288,v28_snap_20260726_045639,0.8421,230.85,19
8716288,v29_snap_20260726_135657,0.75,242.7,20
8716288,v29_snap_20260726_142419,0.5,261.98,16
8716288,v29_snap_20260726_145116,0.5882,219.83,17
8716288,v29_snap_20260726_151811,0.6923,263.38,13
8716288,v29_snap_20260726_154531,0.6923,254.06,13
8716288,v29_snap_20260726_161220,0.5714,242.59,21
8716288,v29_snap_20260726_163913,0.7778,227.93,18
8716288,v29_snap_20260726_170553,0.75,249.02,16
8716288,v29_snap_20260726_173235,0.6667,263.05,18
8716288,v29_snap_20260726_175905,0.7333,269.39,15
8716288,v30_floortest_8M,0.5455,250.86,11
8716288,v30_snap_20260727_103227,0.6842,247.7,19
8716288,v30_snap_20260727_110006,0.4444,290.81,18
8716288,v30_snap_20260727_112801,0.619,241.82,21
8716288,v30_snap_20260727_115518,0.5556,200.67,18
8716288,v30_snap_20260727_122239,0.6522,270.88,23
8716288,v30_snap_20260727_125007,0.6,273.7,25
8716288,v30_snap_20260727_131754,0.4737,253.22,19
8716288,v30_snap_20260727_134517,0.4286,231.78,14
8716288,v30_snap_20260727_141243,0.0714,231.43,14
8716288,v30_snap_20260727_144030,0.6957,245.36,23
8830976,Anti-Spam Bot,0.254,247.74,311
8830976,Heuristic Bot,0.108,307.09,500
8830976,Random Dummy,0.514,239.43,321
8830976,Self-Play,0.542,286.94,500
8830976,Spam Bot T1,0.6645,249.02,304
8830976,Spam Bot T2,0.8028,240.35,71
8830976,Spam Bot T3,0.7222,241.96,36
8830976,Spam Bot T4,0.4286,251.93,28
8830976,Spam Bot T5,0.3636,246.02,33
8830976,Spam Bot T6,0.6053,257.15,38
8830976,Spam Bot T7,0.5455,279.92,22
8830976,Spam Bot T8,0.3824,211.24,34
8830976,castle_defense_p1_v14,0.5714,296.92,21
8830976,castle_defense_p1_v16,0.5,220.77,22
8830976,castle_defense_p1_v20,0.381,281.11,21
8830976,castle_defense_p1_v21,0.4286,228.16,21
8830976,castle_defense_p1_v22,0.75,233.86,8
8830976,castle_defense_p1_v23,0.3333,225.48,24
8830976,castle_defense_p1_v25,0.4286,253.52,14
8830976,castle_defense_p1_v25_bc,0.5,221.35,22
8830976,castle_defense_p1_v27,0.5625,271.33,16
8830976,castle_defense_p1_v27_last,0.6667,219.71,18
8830976,castle_defense_p1_v3,0.2174,229.57,23
8830976,castle_defense_p1_v4,0.1111,230.71,18
8830976,castle_defense_p1_v7,0.1667,283.06,18
8830976,v28_snap_20260726_005800,0.7222,231.2,18
8830976,v28_snap_20260726_012419,0.5862,246.57,29
8830976,v28_snap_20260726_015042,0.8636,239.81,22
8830976,v28_snap_20260726_021730,0.8095,263.24,21
