generation,model_idx,parent_id,fitness,improved,success_rate,sigma,WinReward,InvestReward,InvestDecay,AntiSpend,SavingsWeight,CombatScale,GadgetUpgrade,GadgetUse,BoardShaperStart,BoardShaperEnd
25,4,1,0.49,0,0.2857,0.3,11833.050804,25070.874733,425.705847,554.32341,0.144013,0.794947,1300.921498,12.1893,222.512113,5.953738
25,5,0,0.52667,1,0.2857,0.3,17650.176024,17189.292532,89.564385,218.906511,0.254772,1.508997,3592.843868,35.167777,503.406568,4.252239
25,6,2,0.47333,0,0.2857,0.3,7764.255245,17947.96226,668.988467,284.609494,0.157437,1.235451,1650.40392,17.894893,480.472469,7.245501
26,0,3,0.50667,0,0.2857,0.3,14731.189908,38777.130047,601.409091,239.477828,0.103872,0.946232,1415.665087,23.419602,166.480251,12.604677
26,1,5,0.48,0,0.2857,0.3,17650.176024,17189.292532,89.564385,218.906511,0.254772,1.508997,3592.843868,35.167777,503.406568,4.252239
26,2,2,0.51333,1,0.2857,0.3,14221.140616,13739.997521,113.725354,219.921924,0.234304,2.078136,3393.230546,21.139672,417.472648,4.133802
26,3,3,0.48333,0,0.2857,0.3,13708.316223,28645.74473,525.30876,306.506326,0.070819,1.547146,855.204671,19.57549,202.664497,11.191884
26,4,5,0.47,0,0.2857,0.3,14798.075465,14226.634982,70.737683,258.29246,0.242231,1.3376,4963.665319,33.305093,430.79539,3.444191
26,5,2,0.52667,1,0.2857,0.3,6071.14717,12327.092415,119.635946,296.422149,0.278136,1.836063,3669.801877,22.800898,548.64078,3.903122
26,6,3,0.48,0,0.2857,0.3,17263.874118,28671.126453,270.447361,195.241112,0.050647,0.597769,1446.186822,15.607696,177.964331,7.407048
27,0,5,0.45,0,0.0,0.3,6071.14717,12327.092415,119.635946,296.422149,0.278136,1.836063,3669.801877,22.800898,548.64078,3.903122
27,1,2,0.46333,0,0.0,0.3,14221.140616,13739.997521,113.725354,219.921924,0.234304,2.078136,3393.230546,21.139672,417.472648,4.133802
27,2,0,0.44667,0,0.0,0.3,14731.189908,38777.130047,601.409091,239.477828,0.103872,0.946232,1415.665087,23.419602,166.480251,12.604677
27,3,5,0.49,0,0.0,0.3,6441.532803,10496.417134,159.000791,385.661507,0.364927,1.223176,4227.243603,22.500735,735.474506,3.555341
27,4,2,0.47333,0,0.0,0.3,19417.815669,22457.635411,191.539653,257.704052,0.180307,1.881469,2915.256566,26.495472,463.414677,2.348072
27,5,0,0.48,0,0.0,0.3,21623.033403,30774.201083,477.351051,223.246076,0.097017,0.535409,1550.532778,22.771309,319.777148,8.215065
27,6,5,0.48667,0,0.0,0.3,4558.101517,17341.060118,78.849751,340.567837,0.326932,1.884019,4638.444479,37.012384,516.559264,3.29734
28,0,3,0.51,1,0.8571,0.3,6441.532803,10496.417134,159.000791,385.661507,0.364927,1.223176,4227.243603,22.500735,735.474506,3.555341
28,1,6,0.49,1,0.8571,0.3,4558.101517,17341.060118,78.849751,340.567837,0.326932,1.884019,4638.444479,37.012384,516.559264,3.29734
28,2,5,0.46333,0,0.8571,0.3,21623.033403,30774.201083,477.351051,223.246076,0.097017,0.535409,1550.532778,22.771309,319.777148,8.215065
28,3,3,0.52,1,0.8571,0.3,6339.318012,10631.26069,281.490921,703.312078,0.469135,1.6308,4289.262284,43.442904,563.290332,2.013985
28,4,6,0.52,1,0.8571,0.3,4011.253225,19484.808992,72.161428,353.219308,0.298487,1.763834,5545.033914,24.191132,950.203203,2.835914
28,5,5,0.53667,1,0.8571,0.3,17615.472402,35442.986965,610.301601,387.471441,0.092499,0.664774,1290.832547,33.976452,260.753354,13.245535
28,6,3,0.51,1,0.8571,0.3,9654.185695,7744.371421,133.20232,347.302059,0.405868,0.928193,3784.841885,27.194175,824.880838,2.340435
29,0,5,0.49,0,0.0,0.3,17615.472402,35442.986965,610.301601,387.471441,0.092499,0.664774,1290.832547,33.976452,260.753354,13.245535
29,1,3,0.48,0,0.0,0.3,6339.318012,10631.26069,281.490921,703.312078,0.469135,1.6308,4289.262284,43.442904,563.290332,2.013985
29,2,4,0.48,0,0.0,0.3,4011.253225,19484.808992,72.161428,353.219308,0.298487,1.763834,5545.033914,24.191132,950.203203,2.835914
29,3,5,0.51333,0,0.0,0.3,26402.180282,26192.651643,576.815021,437.98182,0.094521,0.446253,892.798964,29.1524,153.643441,12.081846
29,4,3,0.46333,0,0.0,0.3,5317.599226,8206.442114,450.735344,825.378315,0.32787,1.8345,5311.09393,37.485501,699.899281,2.8425
29,5,4,0.49667,0,0.0,0.3,5088.754469,24637.073255,76.057639,413.287001,0.189349,1.592894,5967.942183,24.751719,826.021126,2.604353
29,6,5,0.46667,0,0.0,0.3,17406.874309,45919.618158,723.378232,411.434299,0.073405,0.770053,1814.600598,39.258136,268.723017,16.054699
